"","CountryName","Year","scale20","ln_S_GDPpercapitaUS","S_RealGDPgrowth","S_GGbalanceGDP","S_NetGGdebtGDP","S_CurrentaccountbalanceGDP","S_NarrownetextdebtCARs","ISO2"
"1","Argentina",2015,1,9.35502021023308,-0.0849674450374497,-7.44271020236653,45.9895068278474,-5.48859590226566,158.929224066157,"AR"
"2","Argentina",2016,5,9.46945887535142,0.124236073639662,-7.81988986191598,57.2078161101891,-6.61924599651509,196.290429507747,"AR"
"3","Argentina",2017,7,9.30976657074948,-0.144056399130674,-10.0760028758834,59.9498642405754,-6.6141707402408,194.883763572665,"AR"
"4","Argentina",2018,6,9.43332672482485,0.133445892556758,-9.45212721406472,63.7867070800315,-8.83523467638334,233.177075250547,"AR"
"5","Argentina",2019,1,9.22070394496899,-0.189069816747884,-8.88416609618969,89.8247648240545,-9.15046487459052,221.136118966896,"AR"
"6","Argentina",2020,2,9.0571857933476,-0.150122365331593,-7.87672726687993,101.477611985648,-4.01885481996784,223.419591038882,"AR"
"7","Australia",2015,20,10.782101448725,-0.0813101225753774,-6.91133946026889,33.6514058151335,-9.04775369913967,459.989527758488,"AU"
"8","Australia",2016,20,10.6751125996543,-0.091731256349918,-6.65323259304659,39.7542356147479,-10.3979177152688,569.097857105973,"AU"
"9","Australia",2017,20,10.5396609857741,-0.117615647269594,-7.53214222332725,48.3376585337854,-12.3100751104292,796.140752473358,"AU"
"10","Australia",2018,20,10.6102181936464,0.0807999568754425,-8.18995021509999,57.6656395959049,-11.004575775654,1050.64893022964,"AU"
"11","Australia",2019,20,10.6635695483592,0.0607310776085625,-8.12668848333818,69.1337325408546,-12.785165022014,1448.02473409362,"AU"
"12","Australia",2020,20,10.6142964123359,-0.0440264256900446,-8.04140834530045,76.0374154656953,-11.5230016612446,1780.79214445334,"AU"
"13","Austria",2015,19,10.7118913174103,0.0219036149615599,-5.8983949826985,92.7954659499,-1.44059140083467,149.752358510308,"AT"
"14","Austria",2016,19,10.55000770242,-0.143651847919293,-4.14458174122056,92.9277465897055,-2.20097382162145,159.698284768666,"AT"
"15","Austria",2017,19,10.5661862135597,0.0215020028525954,-4.6378666476095,89.29130004928,-1.21501045584474,149.774631907813,"AT"
"16","Austria",2018,19,10.6088175944365,0.0486074336957346,-3.79894801645238,85.4036084523309,-2.40557517722404,160.88973786674,"AT"
"17","Austria",2019,19,10.6838704817883,0.0821672985921802,-2.82429519735052,82.2332255346139,-1.63337870961265,139.055741045984,"AT"
"18","Austria",2020,19,10.6548852208628,-0.0254331431805949,-3.00147663478791,79.5990670535053,-2.05839893084409,152.950987916975,"AT"
"19","Belgium",2015,18,10.6543148578339,0.0212568153067427,-6.26331855307089,114.03856456189,-2.96017045591749,111.425293214661,"BE"
"20","Belgium",2016,18,10.497447819294,-0.140083357691995,-5.62441123812438,112.387589998031,-2.40630686760874,120.523311704126,"BE"
"21","Belgium",2017,18,10.5174082799383,0.0248407895338311,-5.57388903310211,111.75102553858,-3.28057000201089,127.960368446857,"BE"
"22","Belgium",2018,18,10.5650249411795,0.0530996409300645,-3.91464241649479,108.377894271039,-2.63435826716368,128.190547751434,"BE"
"23","Belgium",2019,18,10.6309497407211,0.0713183394516734,-3.93257893239662,106.719037165931,-4.88566087057315,122.320963948112,"BE"
"24","Belgium",2020,18,10.6005139526584,-0.0279417477325711,-4.68429080164723,106.195841756463,-5.05588548775348,127.035712210502,"BE"
"25","Brazil",2015,10,9.06257667227969,-0.0149461205130365,-37.2140705359092,489.583749628157,-38.6417852790127,61517.5714897519,"BR"
"26","Brazil",2016,9,8.73219364329175,-0.267907402337517,-66.8815789563342,1079.14289309092,-58.8339584402691,268762.237518323,"BR"
"27","Brazil",2017,9,8.71011887623681,-0.0100230456240535,-116.211934387699,2567.88580050985,-94.4798039030221,1264451.41729787,"BR"
"28","Brazil",2018,8,8.82774632148051,0.135219325956913,-218.949602399929,6537.43522149578,-160.912926556588,6392873.5739874,"BR"
"29","Brazil",2019,8,8.72121890637049,-0.0913413738287308,-388.285940242329,14797.3267714851,-258.748301783797,25764017.9934182,"BR"
"30","Brazil",2020,8,8.67810787831703,-0.0365145390189549,-555.975308356925,24583.2085703035,-346.355708424223,60774412.8745585,"BR"
"31","Bulgaria",2015,10,8.82117189422221,0.028513793929872,-8.60015729720563,31.8623748595186,-2.66918773931749,37.985121506107,"BG"
"32","Bulgaria",2016,10,8.70613750730683,-0.103790454321574,-4.85292330841234,32.2773697203705,-3.80684496260756,24.4266847930091,"BG"
"33","Bulgaria",2017,11,8.76903383664723,0.0689433148974255,-3.02421193057195,30.8753049518231,-0.749440813137598,15.9600272947599,"BG"
"34","Bulgaria",2018,11,8.86409554599365,0.103297208711986,-1.98542104837092,28.3900281626451,-0.448723708258411,9.73242726991998,"BG"
"35","Bulgaria",2019,12,8.98461022716257,0.130171729814915,-1.31463812185117,26.1828598151752,1.40580451837634,7.08510795134718,"BG"
"36","Bulgaria",2020,12,9.00944335414284,0.0259416540239275,-3.00719202109764,25.1715805243052,0.874007033924896,2.36648967941318,"BG"
"37","Canada",2015,20,10.8535927128516,-0.0334388881898678,0.177948365989337,39.8306846395503,-2.50575418772257,100.361655423206,"CA"
"38","Canada",2016,20,10.6994015268507,-0.143713944008194,-0.058950943071408,41.0677840587612,-3.64061690460601,118.93612091497,"CA"
"39","Canada",2017,20,10.6725062917675,-0.0277123994730058,-0.40473890329278,42.1404318938074,-3.29354175420334,130.118853718894,"CA"
