"","CountryName","Year","scale20","ln_S_GDPpercapitaUS","S_RealGDPgrowth","S_GGbalanceGDP","S_NetGGdebtGDP","S_CurrentaccountbalanceGDP","S_NarrownetextdebtCARs","ISO2"
"1","Argentina",2015,1,9.35593682796378,-0.0849711019541237,-7.44545226854295,46.0303074958218,-5.48243635268076,159.061059306131,"AR"
"2","Argentina",2016,5,9.46868888613225,0.124231590854809,-7.81650164917909,57.1698749848098,-6.62338228412144,196.182695364091,"AR"
"3","Argentina",2017,7,9.30648359130053,-0.144034280232969,-10.0578653517165,59.7778518331309,-6.62811816961675,194.453803685961,"AR"
"4","Argentina",2018,6,9.4280621328516,0.133413089414225,-9.41909411434102,63.5030003242775,-8.85345860796027,232.546667641428,"AR"
"5","Argentina",2019,1,9.21329317460181,-0.189004468764837,-8.83466447616214,89.4222650669563,-9.17280194555515,220.320156799802,"AR"
"6","Argentina",2020,2,9.04684139537722,-0.150049977907763,-7.80631576750056,100.916506671329,-4.04846935639279,222.332041868804,"AR"
"7","Australia",2015,20,10.7955821260466,-0.0813589698122814,-6.38765869813016,29.3230150003069,-8.27417215495874,381.346466058577,"AU"
"8","Australia",2016,20,10.6870789446498,-0.0917799444208637,-5.97358861550432,33.8805054578183,-9.44891006157626,441.757533071371,"AU"
"9","Australia",2017,20,10.5479001092503,-0.117658422274284,-6.84593539834127,42.0169262871299,-11.3987237664029,625.665535117119,"AU"
"10","Australia",2018,20,10.6155581593711,0.0808189179359055,-7.55039168282189,51.3120354403939,-10.1932052464278,832.880330773191,"AU"
"11","Australia",2019,20,10.6660061001852,0.0607375567317537,-7.72925842163074,64.8853205287251,-12.3003969570421,1266.28654760874,"AU"
"12","Australia",2020,20,10.6127159901599,-0.0440233871409696,-8.36582568011588,79.7165037036034,-11.9070130740389,1968.10944133641,"AU"
"13","Austria",2015,19,10.7107725945159,0.0219024690433076,-5.89211475848784,92.7365922982114,-1.4452434061174,149.606796452708,"AT"
"14","Austria",2016,19,10.5479618910435,-0.143638142350444,-4.13072911733618,92.8162302825436,-2.20694461504711,159.475508679977,"AT"
"15","Austria",2017,19,10.5626155062022,0.0214984321575265,-4.61130440022537,89.0993969657827,-1.22252178527251,149.492991158511,"AT"
"16","Austria",2018,19,10.6041463003004,0.0485969015661834,-3.76321332870551,85.166259516704,-2.41361439544312,160.692051821853,"AT"
"17","Austria",2019,19,10.6784094240138,0.0821465315799644,-2.78322230149713,81.9778832776433,-1.64265850519051,139.029609817313,"AT"
"18","Austria",2020,19,10.6484475382493,-0.0254255778258603,-2.9547125412064,79.3217726464488,-2.07035410544235,153.115835937477,"AT"
"19","Belgium",2015,18,10.6497314909991,0.0212522163324201,-6.27405143297576,113.936876627059,-3.0128466771426,110.85728620089,"BE"
"20","Belgium",2016,18,10.4918372551253,-0.140046349910966,-5.6227044629803,112.197567334476,-2.45777233185552,119.745839218903,"BE"
"21","Belgium",2017,18,10.5098809195547,0.0248320080354516,-5.5540326030217,111.426388308508,-3.3335928140525,126.882036245763,"BE"
"22","Belgium",2018,18,10.5560617338022,0.0530773421083172,-3.87555087571725,107.938548021314,-2.68276254689991,126.945166358835,"BE"
"23","Belgium",2019,18,10.620425351444,0.0712832415212802,-3.87497204075646,106.170959661514,-4.9307905032554,120.954977146332,"BE"
"24","Belgium",2020,18,10.5878552132483,-0.0279252310413707,-4.60717292883056,105.521284463117,-5.10194998020773,125.513157623455,"BE"
"25","Brazil",2015,10,9.08741773380594,-0.0149621423492261,-17.9884660877144,159.378342922887,-19.9798187673157,5348.14421755957,"BR"
"26","Brazil",2016,9,8.75647848313451,-0.268186518203464,-29.392262002061,272.866274991609,-26.2457838414285,17898.3581537876,"BR"
"27","Brazil",2017,9,8.73181891380129,-0.0100323201802361,-44.2527689861436,579.354753612927,-39.3764606196143,82951.71343306,"BR"
"28","Brazil",2018,8,8.84778368330944,0.13533421870673,-74.1762656518439,1340.63487378841,-64.0846601226605,395052.776355456,"BR"
"29","Brazil",2019,8,8.73944313600857,-0.0914116408578354,-127.442071768976,3011.72040848239,-104.318671806656,1667441.39879443,"BR"
"30","Brazil",2020,8,8.69300392603158,-0.0365374249758511,-207.939692948275,6151.42151652198,-157.436766894741,5750441.60883946,"BR"
"31","Bulgaria",2015,10,8.8077611393859,0.0284959638411328,-8.51108116263687,31.1387779529743,-2.70993279653531,36.5371116332157,"BG"
"32","Bulgaria",2016,10,8.69036307637857,-0.103714317544566,-4.73806746597082,31.4376185553504,-3.84255613450629,23.1797697870452,"BG"
"33","Bulgaria",2017,11,8.74976419999272,0.0688817077651421,-2.88012053937068,29.9103746566616,-0.785988744076524,15.1872364170681,"BG"
"34","Bulgaria",2018,11,8.8419082143203,0.103191195112968,-1.82363853079882,27.3824192855704,-0.491553244041457,9.79456217031047,"BG"
"35","Bulgaria",2019,12,8.95951978275003,0.130020953063191,-1.14129680553254,25.1635593658358,1.35029797986808,8.14194398983008,"BG"
"36","Bulgaria",2020,12,8.98081422443465,0.0259074135984678,-2.8205671890102,24.1175841587004,0.800856470055812,4.42793013494371,"BG"
"37","Canada",2015,20,10.864755349947,-0.0334577397583186,0.208700674295944,39.7085500277139,-2.45134564495726,100.042245931176,"CA"
"38","Canada",2016,20,10.712065763652,-0.143805931661355,-0.0274245097957671,40.9444144176824,-3.58367290613158,118.618830631425,"CA"
"39","Canada",2017,20,10.6864908821469,-0.0277320037080235,-0.373944166349624,42.0220970289058,-3.23650020618093,129.820756210919,"CA"
