"Model","Scenario","Region","X2045","X2046","X2047","X2048","X2049","X2050"
"GCAM 6.0 NGFS","Net Zero 2050","FIN",0.01145203348,0.01117558471,0.01121754812,0.01166120645,0.01217877785,0.01251310783
"GCAM 6.0 NGFS","Net Zero 2050","FRA",-0.05454788568,-0.05558238564,-0.05662232076,-0.05734149826,-0.0575032946,-0.05696442247
"GCAM 6.0 NGFS","Net Zero 2050","DEU",-0.04625160893,-0.04606788923,-0.04572976227,-0.04513790579,-0.04409805798,-0.04250717539
"GCAM 6.0 NGFS","Net Zero 2050","GRC",-0.07069027745,-0.06883031347,-0.06657461359,-0.06361671955,-0.05985399751,-0.05534093489
"GCAM 6.0 NGFS","Net Zero 2050","HKG",-0.09513111842,-0.09955918452,-0.1045843952,-0.1095755917,-0.1142267006,-0.1181907145
"GCAM 6.0 NGFS","Net Zero 2050","HUN",-0.03138406726,-0.03109404991,-0.0306126647,-0.02956117054,-0.02801086439,-0.02600337738
"GCAM 6.0 NGFS","Net Zero 2050","IND",-0.09517625939,-0.09620077668,-0.09712949477,-0.09760115617,-0.09709643038,-0.09532864662
"GCAM 6.0 NGFS","Net Zero 2050","IDN",-0.07338383174,-0.07301834248,-0.0727271894,-0.07204660657,-0.0703551405,-0.06731650105
"GCAM 6.0 NGFS","Net Zero 2050","IRL",-0.04314936606,-0.04407412591,-0.0453208978,-0.04678886771,-0.0480764999,-0.04874742246
"GCAM 6.0 NGFS","Net Zero 2050","ITA",-0.06144256937,-0.0604945985,-0.06025421628,-0.06040616598,-0.06041759489,-0.05997139979
"GCAM 6.0 NGFS","Net Zero 2050","JPN",-0.05327042798,-0.05233611163,-0.0511942807,-0.0494342699,-0.04721262997,-0.04462919638
"GCAM 6.0 NGFS","Net Zero 2050",NA,-0.1038309584,-0.1067127089,-0.1097430351,-0.1125158128,-0.1144651707,-0.1152888038
"GCAM 6.0 NGFS","Net Zero 2050","LVA",-0.00758140286,-0.00753427823,-0.0065294338,-0.00531167777,-0.00411487515,-0.00299110521
"GCAM 6.0 NGFS","Net Zero 2050","LTU",-0.0095487202,-0.00951575058,-0.00908905889,-0.00867480528,-0.00856529827,-0.00875026175
"GCAM 6.0 NGFS","Net Zero 2050","MYS",-0.04790793579,-0.04701453443,-0.04616319649,-0.04494532307,-0.04315123314,-0.04062754802
"GCAM 6.0 NGFS","Net Zero 2050","MEX",-0.09787591438,-0.09836427306,-0.09874494781,-0.09868835605,-0.09770878757,-0.09554856541
"GCAM 6.0 NGFS","Net Zero 2050",NA,-0.1632616316,-0.169896695,-0.1768675504,-0.1833975621,-0.1889350958,-0.1932741031
"GCAM 6.0 NGFS","Net Zero 2050","NLD",-0.03375313634,-0.0337130354,-0.03349813763,-0.03297800913,-0.0323701772,-0.03179955378
"GCAM 6.0 NGFS","Net Zero 2050","NZL",-0.0330528636,-0.03184312934,-0.03067645881,-0.02928198475,-0.02756519298,-0.02545859736
"GCAM 6.0 NGFS","Net Zero 2050","NOR",-0.01331863742,-0.01376250189,-0.01387495461,-0.01323751127,-0.01237791843,-0.01141980399
"GCAM 6.0 NGFS","Net Zero 2050","POL",-0.01379534222,-0.0127251883,-0.0119063743,-0.01070027144,-0.00890744777,-0.00661429006
"GCAM 6.0 NGFS","Net Zero 2050","PRT",-0.06781815942,-0.06842288373,-0.0687784864,-0.06849820958,-0.06742321991,-0.06558415437
"GCAM 6.0 NGFS","Net Zero 2050","ROU",-0.08086726027,-0.08327499164,-0.08489220372,-0.08604482225,-0.08690072981,-0.0872385169
"GCAM 6.0 NGFS","Net Zero 2050","RUS",-0.09332273454,-0.1011514049,-0.1099749897,-0.1190160945,-0.1282235947,-0.1376222606
"GCAM 6.0 NGFS","Net Zero 2050","SGP",-0.07210763816,-0.07722897314,-0.08198028808,-0.08546111117,-0.08810396777,-0.09009043289
"GCAM 6.0 NGFS","Net Zero 2050","SVK",-0.04858880287,-0.04918467079,-0.04875952363,-0.04793135506,-0.04711072383,-0.04626238082
"GCAM 6.0 NGFS","Net Zero 2050","SVN",-0.04662330672,-0.04657185918,-0.04702113636,-0.04719364212,-0.04673195883,-0.04561171635
"GCAM 6.0 NGFS","Net Zero 2050","ZAF",-0.08740838114,-0.08709693314,-0.08735666527,-0.08776462951,-0.08778008845,-0.0871636809
"GCAM 6.0 NGFS","Net Zero 2050","KOR",-0.04639922256,-0.0462399228,-0.0463343291,-0.04638003329,-0.04602647919,-0.04505783242
"GCAM 6.0 NGFS","Net Zero 2050","ESP",-0.07995342088,-0.07993884306,-0.08050247474,-0.08113042352,-0.08124612559,-0.08062073833
"GCAM 6.0 NGFS","Net Zero 2050","SWE",-0.02274118493,-0.02268651993,-0.02277636517,-0.02281700996,-0.02260768421,-0.02205718337
"GCAM 6.0 NGFS","Net Zero 2050","CHE",-0.01542767125,-0.01206978862,-0.01006463385,-0.00817277236,-0.00552881587,-0.00213379136
"GCAM 6.0 NGFS","Net Zero 2050","TWN",-0.06338449992,-0.06334995299,-0.06419498798,-0.06557262279,-0.06642458405,-0.06626025685
"GCAM 6.0 NGFS","Net Zero 2050","TUR",-0.07440386439,-0.07584293167,-0.07724898199,-0.07824901516,-0.0784514282,-0.07764617946
"GCAM 6.0 NGFS","Net Zero 2050","GBR",-0.03521329484,-0.03608320267,-0.03635401186,-0.03547678447,-0.03358230526,-0.03104974778
"GCAM 6.0 NGFS","Net Zero 2050","USA",-0.07251537349,-0.07259105393,-0.07232507492,-0.07151299284,-0.0700542167,-0.0678881293
"GCAM 6.0 NGFS","Net Zero 2050","VNM",-0.09339005686,-0.09451811006,-0.09530948978,-0.09553425886,-0.09488259062,-0.0931148167
"GCAM 6.0 NGFS","Below 2",NA,-0.1488517394,-0.1536819329,-0.1584598388,-0.162947124,-0.1669286409,-0.1699472726
"GCAM 6.0 NGFS","Below 2","ARG",-0.05021107693,-0.05094268479,-0.05141751672,-0.05156432415,-0.05134977707,-0.05057100272
"GCAM 6.0 NGFS","Below 2",NA,-0.09533105089,-0.09750169854,-0.09914681227,-0.1002174416,-0.1007491853,-0.1004534841
"GCAM 6.0 NGFS","Below 2","AUS",-0.1088274157,-0.1115363457,-0.1137665627,-0.115501838,-0.1167263023,-0.1171323751
"GCAM 6.0 NGFS","Below 2","AUT",-0.07259506581,-0.07468806113,-0.07651572576,-0.07784461817,-0.07866718597,-0.07882292157
"GCAM 6.0 NGFS","Below 2","BEL",-0.04457283749,-0.04557161744,-0.04627613912,-0.04665729985,-0.04672806067,-0.0463058468
"GCAM 6.0 NGFS","Below 2","BRA",-0.1277790228,-0.1313549477,-0.1344631371,-0.1368949741,-0.1386095567,-0.139215435
"GCAM 6.0 NGFS","Below 2","BGR",-0.06080053168,-0.06211485523,-0.0625728612,-0.06286326342,-0.06301050099,-0.06266657854
"GCAM 6.0 NGFS","Below 2","CAN",0.01778085627,0.0179047761,0.01793868586,0.01790176422,0.01774526027,0.0174388331
"GCAM 6.0 NGFS","Below 2","CHL",-0.02861102506,-0.02868675529,-0.02844386826,-0.02788713897,-0.02699927205,-0.02558164603
"GCAM 6.0 NGFS","Below 2","CHN",-0.09135709817,-0.09330653,-0.09495734575,-0.09629266733,-0.09727905713,-0.09758611205
"GCAM 6.0 NGFS","Below 2","HRV",-0.06019125377,-0.06155445483,-0.0626658149,-0.06349881137,-0.06404297141,-0.06404666599
"GCAM 6.0 NGFS","Below 2","CZE",-0.04428985953,-0.04487729236,-0.04522248361,-0.04536048716,-0.04534795156,-0.04503001598
"GCAM 6.0 NGFS","Below 2","DNK",-0.03766386171,-0.03895002388,-0.04008758045,-0.04101397595,-0.0417037176,-0.04202012749
"GCAM 6.0 NGFS","Below 2",NA,-0.04863188572,-0.04967721215,-0.05048177321,-0.05086873516,-0.05084861755,-0.0503130992
"GCAM 6.0 NGFS","Below 2","EGY",-0.1229773666,-0.1262625911,-0.129181648,-0.1315833899,-0.1333822695,-0.1342094251
"GCAM 6.0 NGFS","Below 2","EST",-0.00121773198,-0.00074175524,0.00039307684,0.00135121118,0.00205209338,0.00257922636
"GCAM 6.0 NGFS","Below 2","FIN",0.0150620003,0.0154679762,0.01595981008,0.01643109597,0.0168107435,0.01712255665
"GCAM 6.0 NGFS","Below 2","FRA",-0.0626565268,-0.06437208019,-0.06587955832,-0.06710383074,-0.06802037567,-0.06839573056
"GCAM 6.0 NGFS","Below 2","DEU",-0.0511466321,-0.05221148495,-0.05301892496,-0.05353489388,-0.05375460679,-0.05352107093
"GCAM 6.0 NGFS","Below 2","GRC",-0.07886238002,-0.07982709095,-0.08031000821,-0.08013413057,-0.07928870564,-0.07755180634
"GCAM 6.0 NGFS","Below 2","HKG",-0.1063580475,-0.1102539289,-0.1139074844,-0.1172744749,-0.1203399414,-0.1227634229
"GCAM 6.0 NGFS","Below 2","HUN",-0.04789295172,-0.04874698662,-0.0492945576,-0.04957026352,-0.04963411622,-0.04923411982
"GCAM 6.0 NGFS","Below 2","IND",-0.1040681177,-0.106461369,-0.1083360377,-0.1096143387,-0.1102620211,-0.1099148918
"GCAM 6.0 NGFS","Below 2","IDN",-0.09233993818,-0.09396493448,-0.09507609149,-0.09560586097,-0.09551125897,-0.09443620752
"GCAM 6.0 NGFS","Below 2","IRL",-0.041044228,-0.04191928371,-0.04268543342,-0.04325300759,-0.0435965538,-0.04359166352
"GCAM 6.0 NGFS","Below 2","ITA",-0.07175831875,-0.07263357708,-0.07309968604,-0.07304356417,-0.07253242863,-0.07144977869
"GCAM 6.0 NGFS","Below 2","JPN",-0.06218787553,-0.06312129732,-0.06368399691,-0.06381750748,-0.06353591954,-0.06261509361
"GCAM 6.0 NGFS","Below 2",NA,-0.1032739705,-0.1062531347,-0.1088798888,-0.1109758941,-0.1125549001,-0.1133648022
"GCAM 6.0 NGFS","Below 2","LVA",-0.00742413103,-0.00774343624,-0.00789156659,-0.00792318625,-0.00791880849,-0.00783834683
"GCAM 6.0 NGFS","Below 2","LTU",-0.01403000585,-0.01442261044,-0.01436636822,-0.01436008263,-0.01440190112,-0.01433976773
"GCAM 6.0 NGFS","Below 2","MYS",-0.06586697878,-0.06590786506,-0.06549331485,-0.06460355748,-0.06322992508,-0.06102346383
"GCAM 6.0 NGFS","Below 2","MEX",-0.1054727859,-0.1075560333,-0.1092221281,-0.110331173,-0.1108379119,-0.110428845
"GCAM 6.0 NGFS","Below 2",NA,-0.1463705599,-0.1509267335,-0.1551887132,-0.1589515758,-0.162124722,-0.1643014787
"GCAM 6.0 NGFS","Below 2","NLD",-0.04126549409,-0.04227571555,-0.04297463644,-0.04340123985,-0.043638426,-0.04350318704
"GCAM 6.0 NGFS","Below 2","NZL",-0.04319332611,-0.04392732443,-0.04436800224,-0.04447528164,-0.04426713951,-0.04357005374
"GCAM 6.0 NGFS","Below 2","NOR",-0.01027148946,-0.01078159182,-0.01115180667,-0.01119570659,-0.01112032085,-0.01094966818
"GCAM 6.0 NGFS","Below 2","POL",-0.02670805653,-0.02654891498,-0.02623049216,-0.02569953566,-0.02500664189,-0.02401271399
"GCAM 6.0 NGFS","Below 2","PRT",-0.0749724554,-0.07663733098,-0.07797666944,-0.07892321289,-0.07944180082,-0.07929262248
"GCAM 6.0 NGFS","Below 2","ROU",-0.08301259802,-0.08659615012,-0.0897836375,-0.09267936535,-0.09534218191,-0.09750961847
"GCAM 6.0 NGFS","Below 2","RUS",-0.04623630266,-0.04888641977,-0.05187693214,-0.05493679797,-0.05800504171,-0.0610181352
"GCAM 6.0 NGFS","Below 2","SGP",-0.09591253556,-0.09986152726,-0.1031892892,-0.1062388931,-0.1089605106,-0.1109191638
"GCAM 6.0 NGFS","Below 2","SVK",-0.05360646624,-0.05510846966,-0.05616598971,-0.05696702008,-0.05759566906,-0.0577984146
"GCAM 6.0 NGFS","Below 2","SVN",-0.05742492877,-0.05860776497,-0.05950785287,-0.06011936928,-0.06046638395,-0.06037812175
"GCAM 6.0 NGFS","Below 2","ZAF",-0.101360877,-0.1029885381,-0.1040617364,-0.1045260796,-0.1044264816,-0.1035203933
"GCAM 6.0 NGFS","Below 2","KOR",-0.0580753075,-0.0597087629,-0.06104358063,-0.06201206216,-0.06263006287,-0.06268690662
"GCAM 6.0 NGFS","Below 2","ESP",-0.08767932616,-0.0895787937,-0.09107453484,-0.09202896607,-0.09249751612,-0.09227133125
"GCAM 6.0 NGFS","Below 2","SWE",-0.02066539869,-0.02134704785,-0.02196244979,-0.02246436259,-0.02280664872,-0.02292431787
"GCAM 6.0 NGFS","Below 2","CHE",-0.03153373313,-0.03093157686,-0.03032280004,-0.02941844125,-0.02818574632,-0.02653763834
"GCAM 6.0 NGFS","Below 2","TWN",-0.0745471374,-0.07675628494,-0.07895263056,-0.08077590751,-0.08214859852,-0.08294280791
"GCAM 6.0 NGFS","Below 2","TUR",-0.07819717951,-0.08011342261,-0.0816918958,-0.08285031901,-0.08355536261,-0.08352621916
"GCAM 6.0 NGFS","Below 2","GBR",-0.03894421125,-0.03972988452,-0.04003850321,-0.03993347651,-0.03958732382,-0.03902301743
"GCAM 6.0 NGFS","Below 2","USA",-0.07405686672,-0.07524116794,-0.07599983423,-0.07628176946,-0.0761222114,-0.07533183631
"GCAM 6.0 NGFS","Below 2","VNM",-0.1083485429,-0.1109157607,-0.1129328774,-0.1144272384,-0.1153701049,-0.1153779009
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition",NA,-0.2153179638,-0.2246651694,-0.2332350815,-0.2408420214,-0.247290832,-0.2522367168
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","ARG",-0.06899631062,-0.07063801311,-0.0721245701,-0.07323081636,-0.07377922881,-0.07356401268
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition",NA,-0.11937885,-0.1222596057,-0.1251141425,-0.1275975666,-0.1293264295,-0.1298671462
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","AUS",-0.1267340859,-0.1307901663,-0.1345189001,-0.1377519635,-0.1402425134,-0.141601132
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","AUT",-0.07565304891,-0.07820542541,-0.08062964156,-0.08287221612,-0.08486963727,-0.08627832516
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","BEL",-0.05890235349,-0.06146443955,-0.06404165539,-0.06630314577,-0.06806325779,-0.06910552963
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","BRA",-0.1629744255,-0.1682850789,-0.1733239121,-0.1777303642,-0.181174578,-0.183174477
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","BGR",-0.07632932456,-0.07851867423,-0.08056783114,-0.08191608595,-0.08254898726,-0.08233736624
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","CAN",0.00389882827,0.00383883634,0.00397474735,0.00407817441,0.00411977219,0.00408124126
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","CHL",-0.03530053884,-0.03597025633,-0.03675787781,-0.03736768754,-0.03755801193,-0.03709285285
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","CHN",-0.1152216817,-0.1183848806,-0.1212159789,-0.1234513279,-0.124898423,-0.1252453688
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","HRV",-0.0760925261,-0.07822161416,-0.0800693347,-0.0813005985,-0.08175555316,-0.08122992455
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","CZE",-0.05686459523,-0.05799440144,-0.05918494,-0.06017462613,-0.06086175058,-0.06102333094
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","DNK",-0.04393621106,-0.04569576827,-0.04738704436,-0.0489593587,-0.05026094925,-0.05110222673
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition",NA,-0.06550694379,-0.06502856479,-0.06485200561,-0.06492326881,-0.06505538375,-0.06494440733
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","EGY",-0.1575581585,-0.1626875318,-0.1677374039,-0.1723087141,-0.1759941051,-0.1782730578
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","EST",-0.00451931802,-0.00422622994,-0.00373882193,-0.00304262767,-0.00225460689,-0.00149445623
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","FIN",0.01131436236,0.01116031125,0.01104457723,0.01107039887,0.0111793482,0.01130402877
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","FRA",-0.08147692799,-0.08475448461,-0.08802306832,-0.09100207291,-0.09349247264,-0.09518498438
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","DEU",-0.07061486336,-0.07361950642,-0.07657082864,-0.07928409472,-0.08158460877,-0.08312289346
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","GRC",-0.1113512586,-0.1157815549,-0.1197954362,-0.1232443877,-0.1258390652,-0.1272359158
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","HKG",-0.1255104788,-0.1308787153,-0.1361242867,-0.1409724983,-0.1452037496,-0.1482925026
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","HUN",-0.06643589204,-0.06764344014,-0.06884549671,-0.06975993313,-0.07018002552,-0.06981226096
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","IND",-0.1274414588,-0.1309510934,-0.134330546,-0.1371430528,-0.1390952099,-0.1396933976
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","IDN",-0.1146823869,-0.1170936915,-0.1194656327,-0.1213688061,-0.1224303582,-0.1221917465
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","IRL",-0.04697253203,-0.04864037223,-0.0502327266,-0.05174610422,-0.05313709324,-0.05424766276
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","ITA",-0.09636956611,-0.09893809277,-0.1014771187,-0.1037455893,-0.1054265946,-0.1061636406
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","JPN",-0.08663156466,-0.08980373175,-0.09292184652,-0.09565894224,-0.09779060695,-0.09900558226
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition",NA,-0.1162685164,-0.1203124292,-0.1242467187,-0.127800587,-0.1307013711,-0.1325928318
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","LVA",-0.01000689476,-0.01024850418,-0.01042294538,-0.01039550998,-0.01023980517,-0.00989516901
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","LTU",-0.02043063241,-0.0209865647,-0.0213590885,-0.02137153569,-0.0210847251,-0.02051104366
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","MYS",-0.1173684565,-0.1209722918,-0.1245229677,-0.1275751773,-0.1298019756,-0.1307748402
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","MEX",-0.1176203599,-0.1206184208,-0.1235099146,-0.1259560829,-0.1276273996,-0.1280909041
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition",NA,-0.2046467249,-0.212590884,-0.2202298744,-0.2273104444,-0.2334646883,-0.2381098569
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","NLD",-0.05413896686,-0.05624571603,-0.05843607103,-0.06035965169,-0.06187362254,-0.06271753193
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","NZL",-0.04991798693,-0.05104276995,-0.05218139769,-0.05309627842,-0.05358935789,-0.05341476778
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","NOR",-0.00971129046,-0.01001177032,-0.01031834942,-0.01051419528,-0.01056047417,-0.01050490894
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","POL",-0.04296349674,-0.04322528022,-0.04362460204,-0.04396661611,-0.04400385669,-0.04354583907
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","PRT",-0.1006203817,-0.1041342676,-0.1072934621,-0.1098109826,-0.1115718536,-0.1123681275
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","ROU",-0.09793583342,-0.1036013587,-0.1093503964,-0.1149192858,-0.1201513552,-0.1248230955
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","RUS",-0.09968115313,-0.1056628107,-0.1109855534,-0.116016425,-0.1208483779,-0.1254916022
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","SGP",-0.1135541593,-0.1182516467,-0.1230103613,-0.1271631664,-0.1304452414,-0.1324576253
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","SVK",-0.06026145047,-0.06230453656,-0.06420340204,-0.06557028618,-0.06624367157,-0.06613550876
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","SVN",-0.06993889553,-0.07162729001,-0.07336643835,-0.07488957384,-0.07591344903,-0.07615672915
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","ZAF",-0.1466549891,-0.1518269583,-0.156658311,-0.1608516673,-0.1641352429,-0.1660552925
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","KOR",-0.06993057722,-0.07130602057,-0.07276331347,-0.07405649619,-0.07495305789,-0.07508455128
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","ESP",-0.1098824964,-0.1134954315,-0.1169251512,-0.1197739108,-0.1217935812,-0.1227094458
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","SWE",-0.02159827443,-0.02291286698,-0.02430809004,-0.02564041309,-0.02684042227,-0.02777337322
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","CHE",-0.04474470425,-0.04504457819,-0.04564652366,-0.0463141826,-0.04691326148,-0.04724730209
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","TWN",-0.08922927431,-0.09130094933,-0.09332440374,-0.0952238256,-0.09685213157,-0.0978256649
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","TUR",-0.1032228429,-0.1066901682,-0.10992647,-0.1125947627,-0.1144601423,-0.1152234977
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","GBR",-0.04878165044,-0.04988261388,-0.05132347486,-0.05285348744,-0.05426156021,-0.0552517412
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","USA",-0.08610445096,-0.08857476702,-0.09096049157,-0.09303207539,-0.09461082517,-0.09544362396
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Delayed transition","VNM",-0.1264196397,-0.1303236634,-0.1341935147,-0.1375920807,-0.1401775836,-0.1414518379
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World",NA,-0.1690332624,-0.1781103795,-0.1878549782,-0.1973439907,-0.2058880756,-0.2129989402
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","ARG",-0.07390242539,-0.07604225786,-0.07794651282,-0.07924589213,-0.07985263451,-0.07969557583
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World",NA,-0.1276272529,-0.1319207008,-0.1362958429,-0.1401155339,-0.1429795461,-0.144550811
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","AUS",-0.1286297272,-0.1334318012,-0.1380389012,-0.1420881362,-0.1452168642,-0.1471361907
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","AUT",-0.06894712666,-0.07184952473,-0.07514030958,-0.07830616329,-0.08128461784,-0.08409379856
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","BEL",-0.06325594455,-0.06597063045,-0.06858900961,-0.07093222298,-0.07280663681,-0.07414511634
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","BRA",-0.1582568394,-0.1646233299,-0.1712531622,-0.1772271181,-0.1820431628,-0.1853484566
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","BGR",-0.07896413551,-0.08183607937,-0.08539791264,-0.08828040199,-0.09016987925,-0.09107712289
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","CAN",0.01775229517,0.01812994295,0.0185357399,0.01907419472,0.01962557687,0.0201335365
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","CHL",-0.05196226815,-0.05353807957,-0.05488129487,-0.05564901175,-0.055726043,-0.05501764246
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","CHN",-0.1144361618,-0.118419623,-0.1224324509,-0.1259465898,-0.1285653881,-0.1300455392
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","HRV",-0.08377094582,-0.08649993042,-0.08907313214,-0.09105198235,-0.09214377519,-0.09221338416
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","CZE",-0.06230112321,-0.06443198095,-0.06683769984,-0.06903533017,-0.07079554026,-0.07188362059
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","DNK",-0.04579841508,-0.04774948758,-0.04957777267,-0.05094044916,-0.05191303744,-0.05250655135
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World",NA,-0.06336765025,-0.06551086025,-0.06820759208,-0.0715074954,-0.07509045596,-0.07850092308
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","EGY",-0.1516715396,-0.1576795989,-0.1640506853,-0.1700625848,-0.1751026658,-0.1786886947
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","EST",0.00088391419,0.00023661568,-0.00121198308,-0.00232955318,-0.00309964161,-0.00364633789
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","FIN",0.0146508449,0.01488494583,0.01546787147,0.01621994903,0.01703197303,0.01789889096
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","FRA",-0.08448200775,-0.08810630653,-0.09170685657,-0.0949461566,-0.09752922139,-0.09919843493
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","DEU",-0.06819847663,-0.0713378053,-0.07468273503,-0.07786540937,-0.08057854227,-0.08254556729
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","GRC",-0.1080124907,-0.112524807,-0.1169745964,-0.1211480977,-0.124626701,-0.1271537792
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","HKG",-0.1342973553,-0.1395069479,-0.1450214308,-0.1502749263,-0.1547707164,-0.1581767736
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","HUN",-0.07686664184,-0.07894792737,-0.08083234989,-0.08230678946,-0.083095121,-0.08304266339
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","IND",-0.1357063359,-0.1405636043,-0.1454679685,-0.1497218418,-0.1527996431,-0.1544005007
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","IDN",-0.1274776846,-0.1313369459,-0.1351286827,-0.1383563871,-0.140590583,-0.141450549
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","IRL",-0.03731004654,-0.03880953619,-0.04033433606,-0.04168070522,-0.04283845229,-0.04380119889
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","Fragmented World","ITA",-0.09455887337,-0.09825298098,-0.1022895692,-0.1060736985,-0.1091427434,-0.1111952998
