"","country","ISO2","actual","est","est_lower","est_upper","cd_actual","pd_actual","cd_est","pd_est","cd_est_95","pd_est_95","rating_delta","cd_delta","pd_delta","rating_delta_95","cd_delta_95","pd_delta_95"
"2","Australia","AU",20,14.6103208333333,13.4108734883274,15.8097681783393,0.528295218534761,0,0.947149628600411,2.92356062759787,1.08273980660174,2.99475197849262,-5.38967916666667,0.41885441006565,2.92356062759787,-6.58912651167263,0.554444588066984,2.99475197849262
"3","Austria","AT",19,16.5426680555556,15.6254438886534,17.4598922224577,0.640457129391164,1.00324021516269,0.810606424656221,2.97023955896222,0.867692059354809,3.00239640526692,-2.45733194444444,0.170149295265057,1.96699934379953,-3.37455611134656,0.227234929963645,1.99915619010423
"4","Belgium","BE",18,14.4825013888889,13.3307332877515,15.6342694900262,0.720901920982245,2.2670672729256,0.959078250129443,2.91666376854464,1.09396534237558,3.01488480626274,-3.51749861111111,0.238176329147198,0.649596495619036,-4.66926671224846,0.373063421393337,0.747817533337141
"5","Brazil","BR",8.66666666666667,4.16090416666667,3.38438691018507,4.93742142314826,2.52551799534407,12.5522695799178,6.2648880162047,52.0554138888621,7.23968083928503,63.4362212818391,-4.5057625,3.73937002086063,39.5031443089443,-5.28227975648159,4.71416284394096,50.8839517019214
"6","Bulgaria","BG",11,10.3320305555556,9.55153907518242,11.1125220359287,1.58708246480164,5.22159971540106,1.8023841001667,6.66863204347469,2.10580462273892,8.98316572136198,-0.667969444444445,0.21530163536506,1.44703232807363,-1.44846092481758,0.518722157937276,3.76156600596092
"7","Canada","CA",20,19.2409472222222,18.4137326797762,20.0681617646682,0.528295218534761,0,0.616868818186023,0.572689304200367,0.690556561113537,1.83872229987253,-0.759052777777779,0.0885735996512621,0.572689304200367,-1.58626732022377,0.162261342578776,1.83872229987253
"8","Chile","CL",16.3333333333333,7.86805,6.86260232072006,8.87349767927994,0.823008518368437,2.99602256341964,2.9812251409866,16.7628045564828,3.67024084933325,23.5857923199415,-8.46528333333333,2.15821662261816,13.7667819930632,-9.47073101261327,2.84723233096482,20.5897697565218
"9","China","CN",16.3333333333333,6.54350416666667,5.76571315466342,7.32129517866991,0.823008518368437,2.99602256341964,3.91789731390027,26.1402823025069,4.58429572946426,33.2209825764356,-9.78982916666667,3.09488879553183,23.1442597390873,-10.5676201786699,3.76128721109582,30.2249600130159
"10","Croatia","HR",9.83333333333333,7.20665277777778,6.42362459729142,7.98968095826413,1.98942265581657,8.06368173992337,3.41922112463973,21.0473740725083,4.01472588441581,27.1513206858502,-2.62668055555556,1.42979846882315,12.983692332585,-3.40970873604191,2.02530322859924,19.0876389459268
"11","Czech Republic","CZ",17,12.6180805555556,11.771272832135,13.4648882789761,0.783809906904573,2.85987858509344,1.20838414934928,3.32183557122835,1.38357237294658,4.06866024307925,-4.38191944444444,0.424574242444711,0.461956986134908,-5.22872716786501,0.599762466042009,1.20878165798581
"12","Denmark","DK",20,17.8145361111111,16.9954361273331,18.6336360948891,0.528295218534761,0,0.733470451546944,2.42082301150512,0.784078530718493,2.86139863549721,-2.18546388888889,0.205175233012184,2.42082301150512,-3.00456387266691,0.255783312183733,2.86139863549721
"13","Egypt","EG",5.5,4.21286944444444,3.43692038131831,4.98881850757058,4.83323901645505,35.9320499057748,6.20357452294464,51.3491559312837,7.17020022386646,62.6162432636594,-1.28713055555556,1.3703355064896,15.4171060255089,-2.06307961868169,2.33696120741141,26.6841933578846
"14","Estonia","EE",17,15.6680597222222,14.8728927018658,16.4632267425787,0.783809906904573,2.85987858509344,0.864823616251044,3.00458971067866,0.924177472911561,2.94281508216872,-1.33194027777778,0.081013709346471,0.144711125585218,-2.12710729813423,0.140367566006988,0.0829364970752806
"15","Finland","FI",19,18.8949763888889,18.1188381895766,19.6711145882011,0.640457129391164,1.00324021516269,0.650150862308191,1.17434385657901,0.712537090813486,2.15650605906418,-0.105023611111111,0.00969373291702658,0.171103641416323,-0.881161810423368,0.0720799614223222,1.15326584390149
"16","France","FR",18,11.0336944444444,9.95405878367598,12.1133301052129,0.720901920982245,2.2670672729256,1.57722350796081,5.16030621399031,1.94196880352641,7.69945135139155,-6.96630555555556,0.856321586978562,2.89323894106471,-8.04594121632402,1.22106688254416,5.43238407846594
"17","Germany","DE",20,17.1964791666667,16.4172723366912,17.9756859966422,0.528295218534761,0,0.772161181524469,2.78544344842152,0.818010736775378,2.98731405639023,-2.80352083333333,0.243865962989709,2.78544344842152,-3.58272766330882,0.289715518240617,2.98731405639023
"18","Greece","GR",6.16666666666667,6.58556111111111,5.71726298650363,7.45385923571859,4.22940482476681,29.4155420809183,3.88442201862944,25.7923026295601,4.62885946807647,33.7038949928248,0.418894444444445,-0.344982806137369,-3.62323945135822,-0.449403680163033,0.399454643309661,4.28835291190647
"19","Hong Kong","HK",19.3333333333333,12.3196847222222,11.3077350521871,13.3316343922574,0.607294212535003,0.393046882335341,1.26486406121325,3.53130071395228,1.50041751078376,4.70037278350419,-7.01364861111111,0.65756984867825,3.13825383161694,-8.02559828114628,0.893123298248753,4.30732590116885
"20","Hungary","HU",11.1666666666667,6.59011944444444,5.80303770132328,7.37720118756561,1.53921109029065,4.92867358019522,3.88080915792636,25.7547952132574,4.55021489085714,32.8523986606595,-4.57654722222222,2.34159806763571,20.8261216330621,-5.36362896534339,3.01100380056649,27.9237250804643
